Year,Month,Day,Hour,Clearness_Index,Irradiation,Temperature,RH,Pressure,Wind_ Speed,Precipitiation,Wind_Direction
2015,6,23,0,-999,0,25.16,85.72,98.87,3.53,0.01,235
2015,6,23,1,-999,0,24.86,87.6,98.81,3.52,0.02,233.2
2015,6,23,2,-999,0,24.56,89.66,98.78,3.23,0.04,232.2
2015,6,23,3,-999,0,24.23,91.92,98.78,2.76,0.2,228.4
2015,6,23,4,-999,0,23.97,93.59,98.81,2.5,0.69,221.3
2015,6,23,5,0.23,9.35,23.98,93.79,98.85,2.62,1.19,216
2015,6,23,6,0.42,131.18,25,89.03,98.92,3.52,0.51,215.6
2015,6,23,7,0.55,330.38,26.76,80.84,98.97,4.49,1.27,227.6
2015,6,23,8,0.65,558.12,28.83,70.64,98.99,5.87,0.07,238.5
2015,6,23,9,0.68,727.92,30.51,62.2,98.98,6.74,0.05,244.5
2015,6,23,10,0.7,848.25,31.7,56.72,98.92,7.14,0.13,247.3
2015,6,23,11,0.69,875.8,32.47,53.28,98.85,7.23,0.4,247.9
2015,6,23,12,0.54,680.58,33,50.88,98.79,7.11,0.93,247.3
2015,6,23,13,0.53,615.85,33.07,50.1,98.73,6.88,1.88,245.8
2015,6,23,14,0.44,436.6,32.85,50.8,98.7,6.8,3.33,244.9
2015,6,23,15,0.45,347.9,32.48,52.28,98.69,6.79,3.49,245.8
2015,6,23,16,0.35,174.18,31.65,56.05,98.74,6.17,4.18,246.9
2015,6,23,17,0.26,49,29.97,64.14,98.8,5.02,3.85,247.2
2015,6,23,18,-999,0,28.37,71.05,98.88,4.63,2.58,247.8
2015,6,23,19,-999,0,27.59,74.83,98.95,4.33,1.39,247.3
2015,6,23,20,-999,0,26.94,78.41,99.02,3.93,0.85,246.1
2015,6,23,21,-999,0,26.43,81.33,99.06,3.66,0.46,243.2
2015,6,23,22,-999,0,25.98,83.99,99.08,3.5,0.35,239.3
2015,6,23,23,-999,0,25.6,86.03,99.05,3.46,0.24,234.5
2015,6,24,0,-999,0,25.2,88.01,99.01,3.34,0.23,231.1
2015,6,24,1,-999,0,24.86,89.63,98.97,3.23,0.2,228
2015,6,24,2,-999,0,24.56,90.98,98.95,3.14,0.2,227.1
2015,6,24,3,-999,0,24.26,92.27,98.95,3.03,0.14,226.7
2015,6,24,4,-999,0,24.02,93.27,98.98,3,0.16,225.8
2015,6,24,5,0.23,9.2,23.94,93.39,99.02,3.14,0.1,226.3
2015,6,24,6,0.42,130.4,24.81,88.81,99.09,4.03,0.13,227.5
2015,6,24,7,0.56,339.27,26.62,79.33,99.14,5.11,0.13,232.6
2015,6,24,8,0.65,560.05,28.97,66.88,99.17,6.69,0,239.9
2015,6,24,9,0.7,744.88,30.93,57.3,99.14,7.22,0,244.6
2015,6,24,10,0.71,863.67,32.48,50.63,99.08,7.33,0,249.3
2015,6,24,11,0.59,756.25,33.68,46.43,99,7.21,0,253.8
2015,6,24,12,0.7,877.05,34.53,44.1,98.91,6.99,0,257.6
2015,6,24,13,0.62,724.4,34.86,43.48,98.82,6.81,0.01,261.1
2015,6,24,14,0.48,474.52,34.35,45.08,98.78,6.96,0.01,262.5
2015,6,24,15,0.45,342.35,33.36,48.22,98.77,7.21,0.01,261.5
2015,6,24,16,0.42,206.25,32.17,52.61,98.8,6.69,0.01,259.7
2015,6,24,17,0.32,61.97,30.62,58.83,98.85,5.7,0,256.6
2015,6,24,18,-999,0,29.23,64.3,98.92,5.21,0,254
2015,6,24,19,-999,0,28.42,68.08,99,5.11,0,252.5
2015,6,24,20,-999,0,27.72,71.77,99.08,4.9,0,251.2
2015,6,24,21,-999,0,27.04,76.08,99.14,4.25,0,248.9
2015,6,24,22,-999,0,26.45,79.9,99.14,3.86,0,245.7
2015,6,24,23,-999,0,25.99,82.79,99.09,3.82,0,241.9
2015,6,25,0,-999,0,25.57,85.34,99.02,3.64,0,237.1
2015,6,25,1,-999,0,25.19,87.79,98.97,3.35,0,230.6
2015,6,25,2,-999,0,24.88,89.65,98.95,3.28,0,227.5
2015,6,25,3,-999,0,24.61,91.16,98.95,3.23,0,227.3
2015,6,25,4,-999,0,24.4,92.17,98.96,3.13,0,227.3
2015,6,25,5,0.26,9.93,24.33,92.42,98.98,3.33,0,229.8
2015,6,25,6,0.47,146.68,25.15,88.03,99.01,4.29,0,235.2
2015,6,25,7,0.59,353.9,26.84,79.5,99.04,5.27,0.01,243
2015,6,25,8,0.66,573.47,29.18,68.19,99.06,6.63,0.04,250.4
2015,6,25,9,0.7,752.2,31.35,58.66,99.06,7.57,0.08,254.4
2015,6,25,10,0.71,855.1,32.99,52.32,99.01,8,0.09,256.8
2015,6,25,11,0.69,879.62,34.08,48.53,98.94,8.11,0.1,258.8
2015,6,25,12,0.67,840.25,34.64,46.52,98.86,8.29,0.05,260.3
2015,6,25,13,0.6,700.67,34.57,46.36,98.8,8.43,0.05,261.5
2015,6,25,14,0.61,607.05,34,47.69,98.75,8.5,0.03,262
2015,6,25,15,0.57,435.02,33.05,50.25,98.75,8.42,0.01,262.1
2015,6,25,16,0.48,237.43,31.77,54.33,98.77,7.92,0.01,261.9
2015,6,25,17,0.34,64.85,30.28,60.04,98.82,6.91,0,261.1
2015,6,25,18,-999,0,28.99,65.99,98.89,5.81,0,259.2
2015,6,25,19,-999,0,28.24,70.48,98.97,5.19,0,255.9
2015,6,25,20,-999,0,27.56,74.9,99.04,4.57,0,249.8
2015,6,25,21,-999,0,26.97,78.84,99.07,4.29,0,243.7
2015,6,25,22,-999,0,26.5,81.81,99.07,4.23,0,241.3
2015,6,25,23,-999,0,26.12,84.12,99.01,4.16,0,242.4
2015,6,26,0,-999,0,25.77,86.04,98.93,3.97,0,243.7
2015,6,26,1,-999,0,25.44,87.69,98.87,3.77,0,245.1
2015,6,26,2,-999,0,25.15,88.79,98.82,3.72,0,247.4
2015,6,26,3,-999,0,24.89,89.41,98.8,3.76,0,249.3
2015,6,26,4,-999,0,24.69,89.49,98.8,3.84,0,250.2
2015,6,26,5,0.22,8.23,24.74,88.04,98.82,4.47,0,253.6
2015,6,26,6,0.41,125.28,25.99,80.81,98.87,6.07,0,258.7
2015,6,26,7,0.53,320.7,28.12,70.16,98.92,8.28,0,264.9
2015,6,26,8,0.6,513.15,30.37,58.04,98.95,10.59,0.01,268.2
2015,6,26,9,0.59,630.47,32.01,47.07,98.96,11.99,0.01,269.3
2015,6,26,10,0.56,674.62,32.92,41.09,98.95,12.42,0.02,268.4
2015,6,26,11,0.56,719.5,33.1,38.53,98.92,12.31,0.08,266.4
2015,6,26,12,0.54,676.05,32.69,38.6,98.9,11.81,0.16,263.8
2015,6,26,13,0.34,400.73,32.01,40.69,98.88,10.84,0.23,261.5
2015,6,26,14,0.27,274,31.3,44.02,98.84,9.99,0.26,259.5
2015,6,26,15,0.24,181.7,30.6,47.76,98.81,9.43,0.25,257.4
2015,6,26,16,0.27,132.52,29.91,51.61,98.81,8.82,0.18,256.2
2015,6,26,17,0.19,37.67,28.8,57.28,98.84,7.48,0.14,254.9
2015,6,26,18,-999,0,27.64,63.04,98.89,6.78,0.1,255
2015,6,26,19,-999,0,27.05,66.61,98.96,7.08,0.09,256.9
2015,6,26,20,-999,0,26.52,70.29,99.01,7.26,0.14,259.4
2015,6,26,21,-999,0,25.95,73.92,99.04,7.09,0.09,262.1
2015,6,26,22,-999,0,25.36,77.03,99.03,6.41,0.09,264.4
2015,6,26,23,-999,0,24.87,78.63,98.99,5.66,0.07,265.1
2015,6,27,0,-999,0,24.48,79.09,98.95,4.87,0.02,263.3
2015,6,27,1,-999,0,24.07,80.43,98.89,4,0,260.2
2015,6,27,2,-999,0,23.79,80.85,98.83,3.9,0,260.7
2015,6,27,3,-999,0,23.59,80.96,98.82,3.78,0,261.3
2015,6,27,4,-999,0,23.36,82.17,98.85,3.37,0,257.5
2015,6,27,5,0.18,6.75,23.34,83.08,98.91,3.31,0,251.5
2015,6,27,6,0.27,83.85,24.82,76,98.95,4.39,0,251.4
2015,6,27,7,0.4,239.75,27.34,66.28,98.99,6.49,0,257.4
2015,6,27,8,0.51,437.7,29.94,55.76,99.01,8.37,0,262.8
2015,6,27,9,0.49,522,32.08,47.33,99,9.41,0,265.6
2015,6,27,10,0.64,769.67,33.74,41.89,98.93,9.99,0,266.2
2015,6,27,11,0.62,788.58,34.86,38.77,98.84,10,0,265.8
2015,6,27,12,0.56,702,35.58,37.28,98.75,9.75,0.03,265.4
2015,6,27,13,0.52,602.03,35.83,37.35,98.68,9.49,0.19,264.9
2015,6,27,14,0.51,508.1,35.35,39.29,98.65,9.4,0.46,263.8
2015,6,27,15,0.42,322.6,34.09,43.13,98.67,9.39,0.3,262.3
2015,6,27,16,0.32,156.52,32.62,47.83,98.72,9.17,0.26,260.5
2015,6,27,17,0.23,44.17,30.94,53.87,98.79,7.97,0.21,258.1
2015,6,27,18,-999,0,29.33,61.01,98.89,6.46,0.22,254.4
2015,6,27,19,-999,0,28.38,66.7,99,5.67,0.64,251.7
2015,6,27,20,-999,0,27.72,71.63,99.07,5.2,0.42,250.6
2015,6,27,21,-999,0,27.16,76.04,99.11,4.67,0.2,248.7
2015,6,27,22,-999,0,26.62,79.92,99.11,4.12,0.37,244.7
2015,6,27,23,-999,0,26.18,82.62,99.06,3.92,0.24,243.2
2015,6,28,0,-999,0,25.77,84.96,98.98,3.67,0.77,242.7
2015,6,28,1,-999,0,25.42,86.79,98.92,3.44,1.06,241.1
2015,6,28,2,-999,0,25.13,88.04,98.9,3.29,0.6,243.7
2015,6,28,3,-999,0,24.86,89.03,98.91,3.09,0.45,249.3
2015,6,28,4,-999,0,24.61,89.93,98.93,2.88,0.07,253.9
2015,6,28,5,0.21,7.62,24.56,89.83,98.96,3,0.04,258.3
2015,6,28,6,0.34,104.75,25.93,82.84,99.01,4.3,0.07,263.7
2015,6,28,7,0.49,293.88,28.31,70.54,99.06,6.8,0.01,271.6
2015,6,28,8,0.58,502.3,30.53,60.55,99.09,8.03,0,277
2015,6,28,9,0.64,679.03,32.21,54.04,99.09,8.1,0,278.7
2015,6,28,10,0.62,752.33,33.69,48.96,99.05,7.67,0.01,278.5
2015,6,28,11,0.66,838.78,34.86,45.12,98.99,7.07,0.02,278
2015,6,28,12,0.6,756.83,35.59,42.51,98.92,6.48,0.03,277.1
2015,6,28,13,0.64,745.08,35.81,41.18,98.87,5.95,0.07,276.5
2015,6,28,14,0.59,591.12,35.54,41.1,98.83,5.74,0.11,275.6
2015,6,28,15,0.55,424.5,34.89,42.35,98.82,5.75,0.15,274.5
2015,6,28,16,0.43,215.77,33.58,46.82,98.85,5.33,0.11,272.7
2015,6,28,17,0.31,60.58,31.57,57.37,98.9,4.04,0.06,269.6
2015,6,28,18,-999,0,29.72,65.48,98.97,3.61,0.06,264.4
2015,6,28,19,-999,0,28.92,68.43,99.04,3.8,0.12,260.8
2015,6,28,20,-999,0,28.24,71.23,99.11,4.03,0.13,258.4
2015,6,28,21,-999,0,27.55,74.56,99.14,4.11,0.12,256.3
2015,6,28,22,-999,0,26.99,77.36,99.15,4.33,0.15,255.7
2015,6,28,23,-999,0,26.45,80.28,99.12,4.48,0.12,256.6
2015,6,29,0,-999,0,25.95,83.07,99.07,4.41,0.09,256.9
2015,6,29,1,-999,0,25.52,85.47,99.04,4.26,0.04,258.6
2015,6,29,2,-999,0,25.19,87.35,99.03,4.13,0.03,260.7
2015,6,29,3,-999,0,24.92,88.98,99.04,4.08,0.02,262
2015,6,29,4,-999,0,24.67,90.39,99.07,3.9,0.01,262.5
2015,6,29,5,0.23,8.48,24.57,90.93,99.12,3.82,0,260.5
2015,6,29,6,0.41,124.12,25.66,85.51,99.19,4.5,0.03,258.2
2015,6,29,7,0.53,316.23,28.04,73.12,99.26,6.08,0.15,262.4
2015,6,29,8,0.62,534.45,30.17,62.89,99.29,6.62,5.08,262.6
2015,6,29,9,0.67,719,31.73,56.13,99.28,6.3,4.84,259.1
2015,6,29,10,0.7,853.45,32.84,51.73,99.23,5.92,2.8,254.3
2015,6,29,11,0.68,874.92,33.51,48.9,99.15,5.76,1.83,249.4
2015,6,29,12,0.65,817.55,33.78,47.21,99.07,5.75,1.43,245.3
2015,6,29,13,0.57,665.6,33.74,46.71,98.99,5.77,2.06,242.9
2015,6,29,14,0.44,444.35,33.22,47.92,98.94,5.95,2.97,241.7
2015,6,29,15,0.38,296.85,32.7,49.33,98.94,6.14,3.83,242.1
2015,6,29,16,0.23,115.3,31.83,52.9,98.97,5.59,2.84,241.9
2015,6,29,17,0.1,20.3,30.31,60.41,99.02,4.51,0.9,240.6
2015,6,29,18,-999,0,28.9,65.79,99.07,4.61,0.14,242.2
2015,6,29,19,-999,0,28.31,67.84,99.14,5.16,0.15,244.3
2015,6,29,20,-999,0,27.55,71.64,99.2,5.41,0.21,248.7
2015,6,29,21,-999,0,26.71,75.63,99.23,5.6,0.08,255.7
2015,6,29,22,-999,0,25.97,78.47,99.2,5.95,0.01,263
2015,6,29,23,-999,0,25.42,80.29,99.13,6.4,0,270.1
2015,6,30,0,-999,0,25.03,81.71,99.04,6.46,0,276.5
2015,6,30,1,-999,0,24.68,83.07,98.96,5.96,0,281.3
2015,6,30,2,-999,0,24.31,84.74,98.92,5.16,0,282.3
2015,6,30,3,-999,0,23.92,86.33,98.92,4.41,0,278.7
2015,6,30,4,-999,0,23.58,87.72,98.96,3.92,0,272.8
2015,6,30,5,0.23,8.23,23.44,88.13,99.01,3.79,0,268.8
2015,6,30,6,0.41,124.47,24.85,80.79,99.07,4.51,0,269.6
2015,6,30,7,0.55,328.62,27.69,64.56,99.13,5.88,0,274.6
2015,6,30,8,0.64,546.9,30.82,49.27,99.16,6.39,0,278.9
2015,6,30,9,0.68,727.25,33.35,39.95,99.16,5.8,0,281
2015,6,30,10,0.7,851.95,35.16,35,99.1,5.12,0,278.8
2015,6,30,11,0.71,904.55,36.42,32.14,99.01,4.72,0.01,275
2015,6,30,12,0.68,858.33,37.26,30.03,98.93,4.56,0.07,271.3
2015,6,30,13,0.58,674.72,37.6,28.83,98.84,4.59,0.49,269
2015,6,30,14,0.53,535.78,37.42,28.56,98.78,4.65,1.53,266.1
2015,6,30,15,0.4,311.38,36.62,29.5,98.76,4.69,2.03,262.5
2015,6,30,16,0.32,160.02,35.24,33.56,98.79,4.23,1.01,258.7
2015,6,30,17,0.26,50.92,32.53,47.19,98.86,3.33,1.71,251.6
2015,6,30,18,-999,0,30.15,55.05,98.94,3.78,2.68,245.8
2015,6,30,19,-999,0,29.12,58.01,99.03,4.58,4.84,245.8
2015,6,30,20,-999,0,28.04,63.87,99.12,4.37,7.67,246.3
2015,6,30,21,-999,0,27.13,69.74,99.16,4.14,9.43,250.4
2015,6,30,22,-999,0,26.34,75.25,99.17,3.72,9.17,252.8
2015,6,30,23,-999,0,25.61,80.16,99.13,3.36,6.33,253
2015,7,1,0,-999,0,25.06,83.37,99.08,3.44,4.25,253.3
2015,7,1,1,-999,0,24.57,86.26,99.03,3.54,3.5,252.4
2015,7,1,2,-999,0,24.12,89.12,99.02,3.64,1.57,249.2
2015,7,1,3,-999,0,23.73,91.83,99.03,3.67,0.53,246.7
2015,7,1,4,-999,0,23.37,94.31,99.06,3.37,0.34,246.4
2015,7,1,5,0.23,8.12,23.28,94.87,99.12,3.22,0.18,248.1
2015,7,1,6,0.43,128.85,24.3,89.86,99.19,3.91,0.15,251.7
2015,7,1,7,0.57,342.1,26.6,77.81,99.26,4.88,0.38,256.4
2015,7,1,8,0.66,562.92,29.37,64.29,99.3,5.74,0,261.4
2015,7,1,9,0.7,745.28,31.66,54.75,99.28,5.8,0,263.4
2015,7,1,10,0.72,871.38,33.44,48.43,99.21,5.54,0,261.7
2015,7,1,11,0.73,926.45,34.69,44,99.11,5.22,0,256.9
2015,7,1,12,0.72,905.6,35.5,41.05,99,4.87,0,250.8
2015,7,1,13,0.7,818.85,35.77,39.61,98.9,4.63,0,244.7
2015,7,1,14,0.66,658.1,35.75,38.83,98.84,4.54,0,239.9
2015,7,1,15,0.57,441.2,35.37,38.96,98.83,4.58,0,237
2015,7,1,16,0.48,238.93,34.25,42.43,98.87,4.29,0,233.3
2015,7,1,17,0.32,63.97,32.04,54.67,98.94,2.95,0,224.9
2015,7,1,18,-999,0,30.01,63.58,99.01,2.94,0,218
2015,7,1,19,-999,0,29.4,65.1,99.09,3.57,0,220.9
2015,7,1,20,-999,0,28.85,67.41,99.15,4.31,0,228.5
2015,7,1,21,-999,0,28.21,71.01,99.2,4.62,0,237.3
2015,7,1,22,-999,0,27.54,75.04,99.22,4.53,0,246.6
2015,7,1,23,-999,0,26.84,79.13,99.18,4.23,0,253.9
2015,7,2,0,-999,0,26.25,82.21,99.13,4.16,0,260.4
2015,7,2,1,-999,0,25.75,84.54,99.08,4.24,0,265.4
2015,7,2,2,-999,0,25.33,86.31,99.05,4.3,0,268.5
2015,7,2,3,-999,0,24.93,87.95,99.05,4.21,0,270.8
2015,7,2,4,-999,0,24.6,89.12,99.09,4.04,0,273.3
2015,7,2,5,0.24,8.32,24.39,89.59,99.14,4.08,0,274.8
2015,7,2,6,0.43,130.48,25.21,84.64,99.21,4.81,0,276.2
2015,7,2,7,0.58,345.2,27.08,72.86,99.27,6.17,0,281.7
2015,7,2,8,0.66,563.88,29.2,60.95,99.31,6.46,0,285
2015,7,2,9,0.7,746.67,31.38,50.86,99.29,6.23,0,285.3
2015,7,2,10,0.72,876.3,33.22,44.03,99.23,5.88,0,282.3
2015,7,2,11,0.72,926.22,34.67,39.6,99.12,5.62,0,277.6
2015,7,2,12,0.72,904.72,35.62,36.97,99,5.47,0,272.1
2015,7,2,13,0.67,782.83,36.11,35.51,98.91,5.39,0,266.8
2015,7,2,14,0.6,601.72,36.21,35.1,98.83,5.38,0,263.5
2015,7,2,15,0.49,382.2,35.87,35.81,98.82,5.39,0,261.9
2015,7,2,16,0.41,207,34.86,39,98.86,5.18,0,260.3
2015,7,2,17,0.27,55.1,32.48,49.98,98.94,3.73,0,257.8
2015,7,2,18,-999,0,30.14,59.55,99.03,3.68,0,254.4
2015,7,2,19,-999,0,29.43,62.36,99.12,4.39,0,254.1
2015,7,2,20,-999,0,28.57,66.86,99.19,4.45,0.01,253.4
2015,7,2,21,-999,0,27.79,71.32,99.22,4.18,0.01,253.3
2015,7,2,22,-999,0,27.06,75.77,99.19,3.76,0.01,252.8
2015,7,2,23,-999,0,26.51,78.89,99.13,3.94,0.01,255.6
2015,7,3,0,-999,0,26.05,81.32,99.05,4.3,0.01,260.4
2015,7,3,1,-999,0,25.64,83.51,99,4.42,0,264.8
2015,7,3,2,-999,0,25.27,85.35,98.99,4.45,0,265.4
2015,7,3,3,-999,0,24.93,87.01,99,4.43,0,264.2
2015,7,3,4,-999,0,24.62,88.47,99.03,4.31,0,263.5
2015,7,3,5,0.24,8.27,24.45,89.08,99.1,4.25,0,262.6
2015,7,3,6,0.48,143.32,25.59,82.97,99.19,5.02,0,265.5
2015,7,3,7,0.6,355.77,28.04,69.79,99.27,6.42,0,274.4
2015,7,3,8,0.67,574.53,30.69,56.94,99.3,6.71,0,278.9
2015,7,3,9,0.71,756.2,33.04,47.98,99.28,6.26,0.01,278.5
2015,7,3,10,0.73,882.05,34.92,42.19,99.19,5.74,0.02,274.5
2015,7,3,11,0.74,948.88,36.24,38.51,99.08,5.42,0.05,269
2015,7,3,12,0.71,894.35,37.08,36.22,98.95,5.23,0.18,263.4
2015,7,3,13,0.67,779.22,37.38,35.3,98.85,5.04,0.37,258.3
2015,7,3,14,0.6,606.12,37.19,35.25,98.79,5.03,0.36,255.4
2015,7,3,15,0.54,416.27,36.19,37.36,98.78,5.07,0.34,251.4
2015,7,3,16,0.44,220.82,34.96,41.39,98.84,5.05,0.38,248.8
2015,7,3,17,0.32,65.38,32.79,50.49,98.93,4.27,0.26,247.7
2015,7,3,18,-999,0,30.85,58.37,99.02,4.17,0.12,247.6
2015,7,3,19,-999,0,29.89,62.49,99.1,4.47,0.1,250.4
2015,7,3,20,-999,0,28.98,67.02,99.15,4.46,0.21,255.8
2015,7,3,21,-999,0,28.19,71.24,99.18,4.45,0.45,261.5
2015,7,3,22,-999,0,27.51,74.84,99.16,4.53,0.37,264.7
2015,7,3,23,-999,0,26.96,77.46,99.1,5.03,0.41,266.6
2015,7,4,0,-999,0,26.46,79.98,99.03,5.01,0.21,267.7
2015,7,4,1,-999,0,26.09,81.79,98.97,5.03,0.13,269.9
2015,7,4,2,-999,0,25.79,83.25,98.95,5.02,0.08,271.1
2015,7,4,3,-999,0,25.43,85,98.97,4.87,0.09,271.2
2015,7,4,4,-999,0,25.13,86.47,99,4.65,0.06,270.7
2015,7,4,5,0.24,7.93,24.97,87.24,99.05,4.6,0.05,269.9
2015,7,4,6,0.44,131.52,25.99,82.08,99.12,5.39,0.07,271.6
2015,7,4,7,0.58,346.4,28.08,70.88,99.18,7.02,0.24,280.7
2015,7,4,8,0.65,560.35,30.24,60.62,99.2,7.43,0,285.7
2015,7,4,9,0.69,740.22,32.16,52.91,99.19,7.1,0,287.5
2015,7,4,10,0.69,838.25,33.7,47.66,99.14,6.48,0,286.3
2015,7,4,11,0.72,917.45,34.87,44.01,99.05,5.98,0,282.4
2015,7,4,12,0.7,887.97,35.64,41.65,98.95,5.66,0,276.6
2015,7,4,13,0.67,791.22,35.73,40.85,98.87,5.57,0,270.9
2015,7,4,14,0.59,591.78,35.47,41.17,98.81,5.68,0,267.2
2015,7,4,15,0.5,388.92,34.78,43.02,98.79,5.75,0,264.9
2015,7,4,16,0.36,180.98,33.82,46.45,98.81,5.52,0,262.3
2015,7,4,17,0.26,52.35,32.11,54.61,98.87,4.29,0,259.2
2015,7,4,18,-999,0,30.31,62.99,98.93,3.84,0,256.1
2015,7,4,19,-999,0,29.59,65.87,98.99,4.47,0,257.1
2015,7,4,20,-999,0,28.84,69.65,99.04,4.99,0,258.3
2015,7,4,21,-999,0,28.09,73.95,99.06,5.19,0,258.9
2015,7,4,22,-999,0,27.46,77.55,99.03,5.4,0,259.5
2015,7,4,23,-999,0,26.97,80.15,98.97,5.59,0,261.7
2015,7,5,0,-999,0,26.65,81.58,98.9,5.61,0,265.8
2015,7,5,1,-999,0,26.33,82.53,98.84,5.4,0,269.9
2015,7,5,2,-999,0,26.01,83.35,98.82,5.12,0,271.2
2015,7,5,3,-999,0,25.7,84.19,98.82,4.85,0,270.7
2015,7,5,4,-999,0,25.42,85.1,98.85,4.58,0,269
2015,7,5,5,0.24,7.7,25.24,85.58,98.9,4.59,0,267.3
2015,7,5,6,0.43,127.9,26.21,80.3,98.97,5.28,0,268.9
2015,7,5,7,0.56,333.67,28.2,69.01,99.02,6.75,0,281
2015,7,5,8,0.65,559.38,30.31,58.59,99.05,7.27,0,286.1
2015,7,5,9,0.69,735.65,32.17,50.71,99.03,7.1,0,286.8
2015,7,5,10,0.7,853.35,33.9,44.55,98.97,6.69,0,285.7
2015,7,5,11,0.7,898.7,35.43,39.8,98.87,6.2,0,284.9
2015,7,5,12,0.68,861.38,36.63,36.41,98.75,5.75,0,283.7
2015,7,5,13,0.66,770.8,37.32,34.49,98.64,5.45,0,282.7
2015,7,5,14,0.62,623.47,37.4,33.8,98.55,5.34,0,283.1
2015,7,5,15,0.56,439.6,36.98,34.17,98.52,5.26,0,282
2015,7,5,16,0.44,223.7,35.92,36.82,98.53,4.9,0,277.6
2015,7,5,17,0.35,69.95,33.41,49.3,98.6,3.61,0,266.3
2015,7,5,18,-999,0,31.18,56.9,98.67,4.34,0,257.3
2015,7,5,19,-999,0,30.33,59.39,98.75,5.67,0,255.5
2015,7,5,20,-999,0,29.38,64.13,98.82,6.59,0,255.9
2015,7,5,21,-999,0,28.4,69.8,98.88,7.49,0,259.6
2015,7,5,22,-999,0,27.56,74.78,98.88,7.59,0,265
2015,7,5,23,-999,0,27.07,77.24,98.84,7.5,0,270.4
2015,7,6,0,-999,0,26.73,78.26,98.78,7.41,0,276.1
2015,7,6,1,-999,0,26.38,79.12,98.72,6.96,0,280.5
2015,7,6,2,-999,0,25.99,80.21,98.7,6.27,0,282
2015,7,6,3,-999,0,25.65,80.95,98.71,6.09,0,281.8
2015,7,6,4,-999,0,25.4,81.08,98.73,6.23,0,282.4
2015,7,6,5,0.24,7.55,25.25,80.76,98.76,6.53,0,283.9
2015,7,6,6,0.39,114.97,26.13,75.91,98.81,7.34,0,285.8
2015,7,6,7,0.49,290.6,27.92,66.36,98.87,8.81,0,288
2015,7,6,8,0.6,514.25,30.41,54.88,98.92,9.16,0,287.7
2015,7,6,9,0.63,672.92,32.91,44.82,98.93,8.82,0,286
2015,7,6,10,0.69,833.97,35,37.82,98.88,8.22,0,283.3
2015,7,6,11,0.7,893.72,36.58,33.27,98.8,7.68,0,278.6
2015,7,6,12,0.67,844.97,37.33,31.1,98.71,7.24,0,272.4
2015,7,6,13,0.68,794,37.38,30.57,98.61,7.09,0.01,266.5
2015,7,6,14,0.64,642.4,36.8,31.66,98.54,7.24,0.02,263.5
2015,7,6,15,0.54,419.65,35.68,34.47,98.51,7.26,0.02,261.3
2015,7,6,16,0.43,216.32,34.06,39.94,98.53,6.74,0.02,257.9
2015,7,6,17,0.32,65.3,32.17,46.24,98.58,6.59,0,255.2
2015,7,6,18,-999,0,30.47,52.15,98.66,6.77,0,254.3
2015,7,6,19,-999,0,29.3,57.54,98.74,6.74,0,254.3
2015,7,6,20,-999,0,28.31,62.88,98.81,7.08,0,257.1
2015,7,6,21,-999,0,27.58,67.37,98.85,7.32,0,262.5
2015,7,6,22,-999,0,27.02,70.94,98.86,6.84,0,267.1
2015,7,6,23,-999,0,26.57,73.58,98.84,6.38,0,271.3
2015,7,7,0,-999,0,26.12,75.93,98.78,6.15,0,274.3
2015,7,7,1,-999,0,25.71,78.09,98.73,5.93,0,275.5
2015,7,7,2,-999,0,25.36,79.95,98.71,5.67,0,275.7
2015,7,7,3,-999,0,24.99,81.73,98.7,5.55,0,275.7
2015,7,7,4,-999,0,24.65,83.21,98.71,5.57,0,276.5
2015,7,7,5,0.25,7.75,24.4,84.24,98.74,5.5,0,277.8
2015,7,7,6,0.36,107.15,25.09,80.63,98.79,5.9,0,279.1
2015,7,7,7,0.5,294.85,26.83,70.62,98.85,7.79,0,283.1
2015,7,7,8,0.58,497.73,29,58.95,98.89,8.58,0,284.5
2015,7,7,9,0.62,661.12,30.9,49.71,98.88,8.5,0,284.1
2015,7,7,10,0.64,771.38,32.51,43.28,98.84,8.06,0,282.5
2015,7,7,11,0.7,900.38,33.64,39.21,98.76,7.56,0,279
2015,7,7,12,0.72,910.15,34.32,37.02,98.66,7.27,0,273.2
2015,7,7,13,0.69,805.22,34.57,36.25,98.57,7.2,0,267.1
2015,7,7,14,0.64,645.85,34.64,36.29,98.51,7.36,0,262.7
2015,7,7,15,0.57,446.4,34.39,37.13,98.49,7.63,0.01,260.2
2015,7,7,16,0.48,240.88,33.28,40.56,98.53,7.73,0.02,258.7
2015,7,7,17,0.35,71.8,31.22,48.06,98.62,6.98,0.01,256.5
2015,7,7,18,-999,0,29.13,56.66,98.7,6.76,0,255.7
2015,7,7,19,-999,0,28.09,61.79,98.78,6.91,0,257.8
2015,7,7,20,-999,0,27.29,66.02,98.83,6.64,0,260.8
2015,7,7,21,-999,0,26.62,69.91,98.87,6.43,0,264
2015,7,7,22,-999,0,26.06,73.37,98.88,6.14,0,266.5
2015,7,7,23,-999,0,25.58,76.4,98.83,5.8,0,267.6
2015,7,8,0,-999,0,25.2,78.82,98.77,5.65,0,268.5
2015,7,8,1,-999,0,24.97,80.35,98.7,5.55,0,269
2015,7,8,2,-999,0,24.82,81.6,98.68,5.2,0,267.2
2015,7,8,3,-999,0,24.6,83.04,98.69,4.73,0,265.6
