-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2020 through 12/31/2024 in LST
Location: Latitude  34.15   Longitude 77.58 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 4532.61 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (Wh/m^2) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,T2M,RH2M,WS10M
2021,11,2,12,446.62,21.98,356.28,-5.79,50.86,2.78
2021,11,2,13,355.4,81.54,254.29,-5.84,51.31,2.91
2021,11,2,14,238.65,23.69,200.84,-5.98,51.93,2.93
2021,11,2,15,107.88,11.29,105.25,-6.33,54.57,2.68
2021,11,2,16,30.8,31.02,31.65,-7.25,59.4,2.35
2021,11,2,17,0.0,0.0,0.0,-8.06,57.68,2.14
2021,11,2,18,0.0,0.0,0.0,-8.29,58.57,1.74
2021,11,2,19,0.0,0.0,0.0,-8.62,61.6,1.46
2021,11,2,20,0.0,0.0,0.0,-9.13,66.45,1.32
2021,11,2,21,0.0,0.0,0.0,-9.72,71.76,1.16
2021,11,2,22,0.0,0.0,0.0,-10.21,74.18,1.13
2021,11,2,23,0.0,0.0,0.0,-10.35,72.07,1.27
2021,11,3,0,0.0,0.0,0.0,-10.35,72.04,1.35
2021,11,3,1,0.0,0.0,0.0,-10.4,73.84,1.44
2021,11,3,2,0.0,0.0,0.0,-10.56,76.0,1.35
2021,11,3,3,0.0,0.0,0.0,-10.73,78.67,1.13
2021,11,3,4,0.0,0.0,0.0,-10.79,79.84,1.18
2021,11,3,5,0.0,0.0,0.0,-10.87,81.21,1.45
2021,11,3,6,23.65,63.89,23.08,-10.93,82.08,1.6
2021,11,3,7,178.18,301.77,112.75,-10.3,78.75,1.88
2021,11,3,8,311.12,370.98,161.84,-8.56,68.51,2.55
2021,11,3,9,381.8,367.98,191.14,-7.33,59.53,3.2
2021,11,3,10,438.95,346.54,198.0,-6.41,53.64,3.78
2021,11,3,11,536.65,184.61,365.97,-5.69,49.89,4.17
2021,11,3,12,497.02,263.76,315.74,-5.29,48.17,4.56
2021,11,3,13,321.33,230.72,207.09,-5.25,47.25,4.8
2021,11,3,14,241.2,36.81,193.81,-5.56,48.02,4.76
2021,11,3,15,141.52,180.93,90.96,-6.13,50.95,4.32
2021,11,3,16,37.4,125.72,30.77,-7.36,54.68,3.58
2021,11,3,17,0.0,0.0,0.0,-8.44,53.83,3.07
2021,11,3,18,0.0,0.0,0.0,-8.61,54.04,2.62
2021,11,3,19,0.0,0.0,0.0,-8.77,55.8,2.08
2021,11,3,20,0.0,0.0,0.0,-9.65,64.17,1.57
2021,11,3,21,0.0,0.0,0.0,-10.7,71.59,1.43
2021,11,3,22,0.0,0.0,0.0,-11.67,76.39,1.43
2021,11,3,23,0.0,0.0,0.0,-12.64,81.51,1.55
2021,11,4,0,0.0,0.0,0.0,-13.61,86.97,1.8
2021,11,4,1,0.0,0.0,0.0,-14.51,93.32,1.93
2021,11,4,2,0.0,0.0,0.0,-15.2,97.11,1.98
2021,11,4,3,0.0,0.0,0.0,-15.82,99.79,2.05
2021,11,4,4,0.0,0.0,0.0,-16.45,100.0,2.09
2021,11,4,5,0.0,0.0,0.0,-17.0,100.0,2.17
2021,11,4,6,29.25,238.04,19.4,-17.36,100.0,2.34
2021,11,4,7,197.6,541.98,68.99,-15.75,89.59,2.77
2021,11,4,8,345.9,633.66,99.42,-11.7,72.01,2.86
2021,11,4,9,460.6,580.79,149.59,-7.96,51.69,3.48
2021,11,4,10,555.08,572.19,187.52,-5.71,43.01,4.18
2021,11,4,11,576.05,497.71,262.9,-4.13,38.2,4.85
2021,11,4,12,472.58,370.7,223.22,-3.21,36.11,5.49
2021,11,4,13,353.4,332.86,168.34,-2.98,35.98,6.01
2021,11,4,14,226.48,285.25,110.07,-3.36,37.96,6.03
2021,11,4,15,104.68,188.5,60.87,-4.32,42.94,5.37
2021,11,4,16,29.52,75.99,28.77,-6.33,47.89,4.38
2021,11,4,17,0.0,0.0,0.0,-8.61,59.07,2.63
2021,11,4,18,0.0,0.0,0.0,-9.58,67.17,2.18
2021,11,4,19,0.0,0.0,0.0,-10.36,70.9,2.07
2021,11,4,20,0.0,0.0,0.0,-11.08,72.83,2.12
2021,11,4,21,0.0,0.0,0.0,-11.88,75.68,2.23
2021,11,4,22,0.0,0.0,0.0,-12.76,80.52,2.32
2021,11,4,23,0.0,0.0,0.0,-13.54,84.41,2.38
2021,11,5,0,0.0,0.0,0.0,-14.23,87.75,2.41
2021,11,5,1,0.0,0.0,0.0,-14.8,91.33,2.38
2021,11,5,2,0.0,0.0,0.0,-15.25,94.03,2.34
2021,11,5,3,0.0,0.0,0.0,-15.68,97.24,2.4
2021,11,5,4,0.0,0.0,0.0,-16.02,99.13,2.46
2021,11,5,5,0.0,0.0,0.0,-15.87,96.56,2.51
2021,11,5,6,16.62,31.36,19.55,-15.46,91.83,2.58
2021,11,5,7,116.03,62.97,102.66,-13.95,83.06,2.93
2021,11,5,8,229.05,149.32,171.97,-9.83,68.37,3.6
2021,11,5,9,317.85,149.88,228.61,-6.37,53.65,5.26
2021,11,5,10,361.05,87.43,274.45,-4.56,48.84,6.02
2021,11,5,11,299.83,89.94,233.73,-3.35,47.07,6.79
2021,11,5,12,179.93,120.42,124.9,-2.79,46.59,7.56
2021,11,5,13,311.65,51.32,264.67,-2.86,48.0,7.79
2021,11,5,14,177.68,30.54,160.12,-3.67,52.85,7.06
2021,11,5,15,73.1,16.69,67.65,-4.58,58.91,5.82
2021,11,5,16,34.55,122.42,26.97,-5.81,65.5,4.36
2021,11,5,17,0.0,0.0,0.0,-6.97,70.51,2.97
2021,11,5,18,0.0,0.0,0.0,-7.8,76.45,2.07
2021,11,5,19,0.0,0.0,0.0,-8.79,83.11,1.77
2021,11,5,20,0.0,0.0,0.0,-9.68,88.18,1.76
2021,11,5,21,0.0,0.0,0.0,-10.35,91.75,1.72
2021,11,5,22,0.0,0.0,0.0,-11.06,96.18,1.61
2021,11,5,23,0.0,0.0,0.0,-11.79,100.0,1.42
2021,11,6,0,0.0,0.0,0.0,-12.48,100.0,1.34
2021,11,6,1,0.0,0.0,0.0,-13.27,100.0,1.41
2021,11,6,2,0.0,0.0,0.0,-14.16,100.0,1.63
2021,11,6,3,0.0,0.0,0.0,-14.94,100.0,1.82
2021,11,6,4,0.0,0.0,0.0,-15.64,100.0,1.91
2021,11,6,5,0.0,0.0,0.0,-16.23,100.0,1.97
2021,11,6,6,24.77,118.21,21.78,-16.7,100.0,2.03
2021,11,6,7,197.32,508.61,80.03,-15.26,94.54,2.55
2021,11,6,8,365.17,661.2,113.38,-11.7,74.7,2.56
2021,11,6,9,519.83,719.45,140.57,-8.24,48.73,2.16
2021,11,6,10,603.95,825.6,141.97,-5.44,29.69,2.33
2021,11,6,11,614.97,728.6,179.88,-4.03,25.23,2.9
2021,11,6,12,595.15,747.69,167.28,-3.2,23.69,3.25
2021,11,6,13,429.4,576.99,118.06,-2.85,22.99,3.53
2021,11,6,14,280.38,540.06,57.77,-2.94,23.35,3.55
2021,11,6,15,166.95,536.78,33.44,-3.67,27.74,3.21
2021,11,6,16,35.5,198.42,25.59,-5.57,29.43,2.66
2021,11,6,17,0.0,0.0,0.0,-7.81,45.86,1.7
2021,11,6,18,0.0,0.0,0.0,-8.49,43.01,1.37
2021,11,6,19,0.0,0.0,0.0,-9.08,40.32,1.15
2021,11,6,20,0.0,0.0,0.0,-9.76,40.69,1.07
2021,11,6,21,0.0,0.0,0.0,-10.43,42.8,1.0
2021,11,6,22,0.0,0.0,0.0,-11.21,45.48,1.02
2021,11,6,23,0.0,0.0,0.0,-12.03,48.95,1.16
2021,11,7,0,0.0,0.0,0.0,-12.87,53.74,1.32
2021,11,7,1,0.0,0.0,0.0,-13.75,59.23,1.46
2021,11,7,2,0.0,0.0,0.0,-14.42,64.06,1.59
2021,11,7,3,0.0,0.0,0.0,-14.88,68.52,1.67
2021,11,7,4,0.0,0.0,0.0,-15.3,72.42,1.75
2021,11,7,5,0.0,0.0,0.0,-15.7,75.79,1.84
2021,11,7,6,32.92,254.44,12.01,-15.89,78.42,1.84
2021,11,7,7,238.5,860.3,36.91,-14.02,71.24,2.03
2021,11,7,8,435.1,951.19,71.18,-9.98,55.29,1.9
2021,11,7,9,581.92,956.12,107.07,-5.97,36.13,1.77
2021,11,7,10,514.97,716.55,133.02,-3.94,29.09,2.34
2021,11,7,11,672.3,910.93,135.97,-2.46,25.85,2.94
2021,11,7,12,616.5,885.76,111.83,-1.49,23.64,3.45
2021,11,7,13,478.65,673.58,151.04,-1.05,22.44,3.98
2021,11,7,14,318.45,730.91,44.11,-1.2,23.23,4.29
2021,11,7,15,169.27,574.78,29.03,-2.11,27.08,4.13
2021,11,7,16,37.05,187.89,24.75,-4.55,34.42,3.2
2021,11,7,17,0.0,0.0,0.0,-7.35,52.42,2.39
2021,11,7,18,0.0,0.0,0.0,-7.95,55.61,2.14
2021,11,7,19,0.0,0.0,0.0,-8.53,55.7,1.9
2021,11,7,20,0.0,0.0,0.0,-9.07,55.78,1.62
2021,11,7,21,0.0,0.0,0.0,-9.64,57.27,1.34
2021,11,7,22,0.0,0.0,0.0,-10.3,60.36,1.27
2021,11,7,23,0.0,0.0,0.0,-11.14,64.65,1.36
2021,11,8,0,0.0,0.0,0.0,-11.98,69.71,1.46
2021,11,8,1,0.0,0.0,0.0,-12.76,74.79,1.52
2021,11,8,2,0.0,0.0,0.0,-13.45,79.62,1.62
2021,11,8,3,0.0,0.0,0.0,-14.03,83.42,1.69
2021,11,8,4,0.0,0.0,0.0,-14.52,86.2,1.72
2021,11,8,5,0.0,0.0,0.0,-14.98,88.84,1.78
2021,11,8,6,28.55,242.56,12.5,-15.34,90.14,1.83
2021,11,8,7,230.12,854.3,34.28,-13.74,79.39,2.09
2021,11,8,8,407.75,815.09,92.24,-9.85,61.0,2.02
2021,11,8,9,560.83,944.73,114.71,-5.85,36.7,1.26
2021,11,8,10,539.08,796.64,120.89,-3.8,29.95,1.02
2021,11,8,11,657.75,842.29,150.3,-2.23,26.4,1.52
2021,11,8,12,637.72,750.96,188.29,-1.22,24.42,2.1
2021,11,8,13,489.12,774.74,102.27,-0.72,23.41,2.53
2021,11,8,14,332.48,714.49,62.02,-0.7,23.2,2.68
2021,11,8,15,173.4,528.96,45.75,-1.29,26.76,2.42
2021,11,8,16,32.78,122.18,28.77,-3.08,34.87,1.74
2021,11,8,17,0.0,0.0,0.0,-4.93,37.32,1.21
2021,11,8,18,0.0,0.0,0.0,-5.48,35.73,0.94
2021,11,8,19,0.0,0.0,0.0,-5.92,35.09,0.69
2021,11,8,20,0.0,0.0,0.0,-6.67,35.28,0.54
2021,11,8,21,0.0,0.0,0.0,-7.52,37.12,0.57
2021,11,8,22,0.0,0.0,0.0,-8.36,39.64,0.59
2021,11,8,23,0.0,0.0,0.0,-9.3,43.05,0.72
2021,11,9,0,0.0,0.0,0.0,-10.24,46.05,0.96
2021,11,9,1,0.0,0.0,0.0,-11.12,49.02,1.2
2021,11,9,2,0.0,0.0,0.0,-11.94,51.46,1.38
2021,11,9,3,0.0,0.0,0.0,-12.6,53.23,1.5
2021,11,9,4,0.0,0.0,0.0,-13.2,54.77,1.58
2021,11,9,5,0.0,0.0,0.0,-13.8,56.33,1.65
2021,11,9,6,25.95,212.95,15.39,-14.32,58.03,1.72
2021,11,9,7,217.95,794.21,47.76,-12.78,55.11,1.9
2021,11,9,8,431.73,995.28,57.71,-9.24,43.22,2.03
2021,11,9,9,535.8,742.17,189.64,-4.86,30.71,1.55
2021,11,9,10,697.22,1054.82,87.35,-1.82,21.41,2.4
2021,11,9,11,684.88,830.61,232.15,-0.22,18.73,3.22
2021,11,9,12,615.55,824.08,158.7,0.64,17.69,3.77
2021,11,9,13,462.98,587.82,188.15,0.94,17.58,4.22
2021,11,9,14,299.8,344.54,181.43,0.61,18.89,4.41
2021,11,9,15,184.98,540.07,58.42,-0.41,21.85,4.11
2021,11,9,16,32.22,173.16,24.38,-3.06,34.63,2.77
2021,11,9,17,0.0,0.0,0.0,-5.51,44.4,2.19
2021,11,9,18,0.0,0.0,0.0,-5.81,43.59,1.87
2021,11,9,19,0.0,0.0,0.0,-6.09,42.62,1.57
2021,11,9,20,0.0,0.0,0.0,-6.65,41.21,1.35
2021,11,9,21,0.0,0.0,0.0,-7.38,41.59,1.25
2021,11,9,22,0.0,0.0,0.0,-8.35,44.3,1.38
2021,11,9,23,0.0,0.0,0.0,-9.44,48.05,1.57
2021,11,10,0,0.0,0.0,0.0,-10.49,51.58,1.73
2021,11,10,1,0.0,0.0,0.0,-11.49,54.72,1.84
2021,11,10,2,0.0,0.0,0.0,-12.44,57.34,1.96
2021,11,10,3,0.0,0.0,0.0,-13.29,59.01,2.05
2021,11,10,4,0.0,0.0,0.0,-13.97,59.69,2.07
2021,11,10,5,0.0,0.0,0.0,-14.52,59.52,2.06
2021,11,10,6,26.3,219.71,13.33,-14.93,59.0,2.07
2021,11,10,7,221.77,841.93,38.55,-13.0,53.27,2.14
2021,11,10,8,425.15,946.15,62.38,-9.3,36.9,2.37
2021,11,10,9,587.53,1023.28,75.16,-4.62,21.63,3.14
2021,11,10,10,586.28,746.56,188.42,-2.39,17.72,4.45
2021,11,10,11,653.22,855.37,134.45,-1.16,17.67,5.04
2021,11,10,12,665.6,894.96,170.3,-0.35,17.78,5.69
2021,11,10,13,480.52,438.21,265.32,-0.11,18.35,6.19
2021,11,10,14,319.5,503.66,145.91,-0.48,20.04,6.1
2021,11,10,15,191.85,579.89,63.32,-1.52,23.07,5.48
2021,11,10,16,29.52,103.0,24.42,-4.05,31.35,3.82
2021,11,10,17,0.0,0.0,0.0,-6.94,49.32,2.72
2021,11,10,18,0.0,0.0,0.0,-7.39,49.88,2.46
2021,11,10,19,0.0,0.0,0.0,-7.88,46.66,2.23
2021,11,10,20,0.0,0.0,0.0,-8.31,42.51,1.99
2021,11,10,21,0.0,0.0,0.0,-8.77,40.04,1.74
2021,11,10,22,0.0,0.0,0.0,-9.54,41.1,1.69
2021,11,10,23,0.0,0.0,0.0,-10.44,43.36,1.75
2021,11,11,0,0.0,0.0,0.0,-11.37,46.27,1.84
2021,11,11,1,0.0,0.0,0.0,-12.24,48.7,1.91
2021,11,11,2,0.0,0.0,0.0,-13.0,50.26,1.99
2021,11,11,3,0.0,0.0,0.0,-13.54,50.31,1.97
2021,11,11,4,0.0,0.0,0.0,-14.01,50.45,1.93
2021,11,11,5,0.0,0.0,0.0,-14.47,49.93,1.91
2021,11,11,6,24.75,208.81,13.61,-14.87,49.02,1.93
2021,11,11,7,220.05,835.56,36.66,-13.2,49.33,1.95
2021,11,11,8,425.1,992.48,56.72,-9.71,32.9,2.18
2021,11,11,9,587.55,1040.1,81.04,-5.28,22.61,2.6
2021,11,11,10,692.15,1071.64,91.92,-2.65,17.31,3.79
2021,11,11,11,708.12,882.44,191.46,-1.16,16.29,4.63
2021,11,11,12,634.67,859.59,152.08,-0.31,15.96,5.34
2021,11,11,13,509.8,691.06,178.92,-0.12,16.17,5.92
2021,11,11,14,345.73,586.92,149.86,-0.58,17.27,5.93
2021,11,11,15,200.35,632.49,61.71,-1.72,20.06,5.24
2021,11,11,16,30.02,141.44,22.91,-4.28,29.74,3.5
2021,11,11,17,0.0,0.0,0.0,-6.96,48.55,2.37
2021,11,11,18,0.0,0.0,0.0,-7.28,46.82,1.94
2021,11,11,19,0.0,0.0,0.0,-7.67,41.67,1.56
2021,11,11,20,0.0,0.0,0.0,-8.18,39.25,1.33
2021,11,11,21,0.0,0.0,0.0,-8.89,40.14,1.34
2021,11,11,22,0.0,0.0,0.0,-9.77,43.02,1.5
2021,11,11,23,0.0,0.0,0.0,-10.75,46.54,1.67
2021,11,12,0,0.0,0.0,0.0,-11.76,50.51,1.85
2021,11,12,1,0.0,0.0,0.0,-12.74,54.24,1.98
2021,11,12,2,0.0,0.0,0.0,-13.58,57.04,2.05
2021,11,12,3,0.0,0.0,0.0,-14.32,58.9,2.09
2021,11,12,4,0.0,0.0,0.0,-14.95,60.14,2.11
2021,11,12,5,0.0,0.0,0.0,-15.47,60.73,2.09
2021,11,12,6,24.98,198.27,11.1,-15.84,60.41,2.04
2021,11,12,7,218.27,829.05,33.73,-14.06,55.48,2.04
2021,11,12,8,426.58,1019.06,45.61,-10.5,38.35,2.33
2021,11,12,9,589.9,1073.86,65.0,-5.7,23.45,2.65
2021,11,12,10,567.12,738.62,166.52,-2.39,16.76,4.17
2021,11,12,11,659.47,939.13,124.63,-0.76,15.28,4.94
2021,11,12,12,614.42,949.98,105.72,0.09,15.01,5.71
2021,11,12,13,522.97,553.05,239.29,0.27,15.41,6.14
2021,11,12,14,340.7,585.14,129.32,-0.12,16.49,5.98
2021,11,12,15,204.88,751.95,46.24,-1.15,18.64,5.16
2021,11,12,16,31.58,221.49,20.78,-3.72,31.53,3.06
2021,11,12,17,0.0,0.0,0.0,-6.01,42.44,2.19
2021,11,12,18,0.0,0.0,0.0,-6.18,37.91,1.78
2021,11,12,19,0.0,0.0,0.0,-6.68,34.19,1.55
2021,11,12,20,0.0,0.0,0.0,-7.44,34.5,1.54
2021,11,12,21,0.0,0.0,0.0,-8.25,36.41,1.56
2021,11,12,22,0.0,0.0,0.0,-9.11,38.59,1.61
2021,11,12,23,0.0,0.0,0.0,-10.01,41.77,1.67
2021,11,13,0,0.0,0.0,0.0,-10.9,44.81,1.75
2021,11,13,1,0.0,0.0,0.0,-11.71,47.33,1.77
2021,11,13,2,0.0,0.0,0.0,-12.44,49.2,1.76
2021,11,13,3,0.0,0.0,0.0,-13.12,50.91,1.74
2021,11,13,4,0.0,0.0,0.0,-13.72,51.76,1.71
2021,11,13,5,0.0,0.0,0.0,-14.27,52.33,1.73
2021,11,13,6,23.9,188.12,10.07,-14.75,53.06,1.78
2021,11,13,7,216.98,822.42,30.54,-13.38,54.21,1.82
2021,11,13,8,424.4,1024.06,39.39,-9.91,36.45,2.13
2021,11,13,9,583.5,1077.1,63.41,-5.84,24.78,1.71
2021,11,13,10,684.65,1063.26,93.46,-2.49,16.16,2.88
2021,11,13,11,673.62,783.11,234.8,-0.88,14.62,3.6
2021,11,13,12,630.33,815.78,187.16,0.08,14.11,4.0
2021,11,13,13,541.97,754.06,191.34,0.48,14.14,4.42
2021,11,13,14,358.2,670.22,126.41,0.26,15.12,4.65
2021,11,13,15,212.82,784.11,39.47,-0.69,17.29,4.44
2021,11,13,16,32.55,208.68,18.41,-3.34,31.55,2.95
2021,11,13,17,0.0,0.0,0.0,-5.65,43.13,2.19
2021,11,13,18,0.0,0.0,0.0,-5.93,40.91,1.8
2021,11,13,19,0.0,0.0,0.0,-6.49,37.62,1.55
2021,11,13,20,0.0,0.0,0.0,-7.26,37.37,1.46
2021,11,13,21,0.0,0.0,0.0,-8.13,39.08,1.52
2021,11,13,22,0.0,0.0,0.0,-9.07,42.09,1.69
2021,11,13,23,0.0,0.0,0.0,-10.07,45.21,1.83
2021,11,14,0,0.0,0.0,0.0,-10.95,48.06,1.87
2021,11,14,1,0.0,0.0,0.0,-11.79,50.08,1.89
2021,11,14,2,0.0,0.0,0.0,-12.58,52.4,1.93
2021,11,14,3,0.0,0.0,0.0,-13.35,54.21,2.0
2021,11,14,4,0.0,0.0,0.0,-14.04,55.66,2.04
2021,11,14,5,0.0,0.0,0.0,-14.68,56.83,2.13
2021,11,14,6,21.65,178.37,9.8,-15.25,58.17,2.27
2021,11,14,7,210.5,815.66,32.34,-13.41,54.53,2.46
2021,11,14,8,415.5,1001.37,45.51,-9.74,36.74,3.07
2021,11,14,9,539.1,930.88,106.22,-4.94,21.17,4.25
2021,11,14,10,560.45,676.91,214.59,-1.95,15.71,6.31
2021,11,14,11,514.47,429.82,266.85,-0.58,15.29,7.45
2021,11,14,12,457.4,128.79,353.97,-0.15,16.28,8.64
2021,11,14,13,341.23,43.32,283.01,-0.53,19.02,9.23
2021,11,14,14,211.57,34.71,186.03,-1.52,22.9,9.21
2021,11,14,15,114.43,108.33,98.09,-3.13,27.4,8.53
2021,11,14,16,20.5,57.55,21.12,-5.52,33.1,7.07
2021,11,14,17,0.0,0.0,0.0,-8.06,44.02,4.74
2021,11,14,18,0.0,0.0,0.0,-9.58,53.83,3.46
2021,11,14,19,0.0,0.0,0.0,-10.76,60.99,2.82
2021,11,14,20,0.0,0.0,0.0,-11.44,62.39,2.37
2021,11,14,21,0.0,0.0,0.0,-11.55,59.28,1.83
2021,11,14,22,0.0,0.0,0.0,-11.67,57.39,1.4
2021,11,14,23,0.0,0.0,0.0,-12.02,57.48,1.18
2021,11,15,0,0.0,0.0,0.0,-12.5,59.99,1.09
2021,11,15,1,0.0,0.0,0.0,-13.11,63.39,1.11
2021,11,15,2,0.0,0.0,0.0,-13.74,67.62,1.2
2021,11,15,3,0.0,0.0,0.0,-14.41,71.89,1.34
2021,11,15,4,0.0,0.0,0.0,-15.05,76.27,1.47
2021,11,15,5,0.0,0.0,0.0,-15.63,80.5,1.55
2021,11,15,6,17.1,83.26,14.75,-16.17,83.41,1.64
2021,11,15,7,193.77,732.38,48.73,-14.89,75.8,1.79
2021,11,15,8,398.7,919.55,71.35,-11.5,53.64,1.82
2021,11,15,9,553.95,898.18,115.81,-8.44,33.34,1.64
2021,11,15,10,599.4,727.67,199.43,-6.5,27.61,2.06
2021,11,15,11,627.83,742.05,203.27,-4.86,24.42,2.81
2021,11,15,12,621.92,715.95,229.42,-3.63,21.97,3.58
2021,11,15,13,495.65,516.04,244.45,-3.09,20.58,4.18
2021,11,15,14,335.73,377.22,199.27,-3.14,20.07,4.5
2021,11,15,15,186.2,412.81,92.14,-3.88,20.95,4.4
2021,11,15,16,22.35,32.59,23.44,-5.69,26.18,3.45
2021,11,15,17,0.0,0.0,0.0,-8.13,48.55,2.31
2021,11,15,18,0.0,0.0,0.0,-9.11,47.98,2.23
2021,11,15,19,0.0,0.0,0.0,-9.71,44.31,2.12
2021,11,15,20,0.0,0.0,0.0,-10.19,41.49,1.96
2021,11,15,21,0.0,0.0,0.0,-10.61,40.42,1.73
2021,11,15,22,0.0,0.0,0.0,-11.03,40.39,1.49
2021,11,15,23,0.0,0.0,0.0,-11.44,41.08,1.23
2021,11,16,0,0.0,0.0,0.0,-11.86,42.23,0.96
2021,11,16,1,0.0,0.0,0.0,-12.43,44.46,0.67
2021,11,16,2,0.0,0.0,0.0,-12.9,46.87,0.59
2021,11,16,3,0.0,0.0,0.0,-13.44,48.75,0.83
2021,11,16,4,0.0,0.0,0.0,-14.05,51.04,1.1
2021,11,16,5,0.0,0.0,0.0,-14.68,53.55,1.41
2021,11,16,6,19.88,160.1,9.23,-15.35,56.42,1.63
2021,11,16,7,205.32,801.76,28.01,-14.3,59.26,1.76
2021,11,16,8,415.52,1015.41,39.57,-11.11,43.61,2.23
2021,11,16,9,528.58,759.3,193.09,-6.91,26.54,1.6
2021,11,16,10,660.47,1013.97,124.74,-4.15,18.75,1.58
2021,11,16,11,628.83,950.36,114.89,-2.27,16.18,2.26
2021,11,16,12,593.75,941.91,128.76,-1.15,15.23,2.67
2021,11,16,13,501.12,686.68,193.63,-0.64,14.59,2.93
2021,11,16,14,351.08,551.79,176.55,-0.65,14.76,3.06
2021,11,16,15,195.55,743.97,43.16,-1.3,15.75,2.97
2021,11,16,16,28.58,236.46,16.9,-3.41,31.66,1.97
2021,11,16,17,0.0,0.0,0.0,-5.1,33.28,1.62
2021,11,16,18,0.0,0.0,0.0,-5.58,31.26,1.51
2021,11,16,19,0.0,0.0,0.0,-6.34,29.98,1.55
2021,11,16,20,0.0,0.0,0.0,-7.24,30.72,1.66
2021,11,16,21,0.0,0.0,0.0,-8.13,32.59,1.74
2021,11,16,22,0.0,0.0,0.0,-9.09,34.79,1.88
2021,11,16,23,0.0,0.0,0.0,-10.14,38.17,2.06
2021,11,17,0,0.0,0.0,0.0,-11.12,41.25,2.17
2021,11,17,1,0.0,0.0,0.0,-11.96,43.61,2.25
2021,11,17,2,0.0,0.0,0.0,-12.75,45.45,2.32
2021,11,17,3,0.0,0.0,0.0,-13.35,46.04,2.36
2021,11,17,4,0.0,0.0,0.0,-13.77,45.3,2.38
2021,11,17,5,0.0,0.0,0.0,-14.06,43.4,2.41
2021,11,17,6,16.25,145.02,10.42,-14.29,42.2,2.45
2021,11,17,7,190.65,770.13,40.13,-12.68,47.52,2.26
2021,11,17,8,385.2,918.22,70.59,-8.8,29.05,2.78
2021,11,17,9,516.75,942.8,94.9,-4.25,18.94,4.45
2021,11,17,10,543.65,672.4,191.43,-1.32,15.49,6.79
2021,11,17,11,605.7,859.73,131.95,0.0,15.25,8.13
2021,11,17,12,604.22,751.1,220.42,0.49,16.19,9.08
2021,11,17,13,456.08,457.04,241.14,0.09,18.34,9.39
2021,11,17,14,301.12,419.46,168.4,-0.83,21.59,8.58
2021,11,17,15,169.65,469.91,72.27,-2.08,25.24,7.1
2021,11,17,16,20.33,95.15,20.05,-4.41,33.62,4.79
2021,11,17,17,0.0,0.0,0.0,-7.19,53.18,3.01
2021,11,17,18,0.0,0.0,0.0,-8.28,57.9,2.71
2021,11,17,19,0.0,0.0,0.0,-9.09,58.52,2.42
2021,11,17,20,0.0,0.0,0.0,-9.67,58.46,2.35
2021,11,17,21,0.0,0.0,0.0,-10.1,58.9,2.3
2021,11,17,22,0.0,0.0,0.0,-10.77,59.01,2.36
2021,11,17,23,0.0,0.0,0.0,-11.38,58.61,2.39
2021,11,18,0,0.0,0.0,0.0,-11.81,57.48,2.39
2021,11,18,1,0.0,0.0,0.0,-12.06,55.28,2.45
2021,11,18,2,0.0,0.0,0.0,-11.75,53.74,2.4
2021,11,18,3,0.0,0.0,0.0,-11.37,53.99,2.44
2021,11,18,4,0.0,0.0,0.0,-11.63,54.02,2.49
2021,11,18,5,0.0,0.0,0.0,-12.07,54.06,2.49
2021,11,18,6,8.23,21.58,10.01,-11.68,52.22,2.13
2021,11,18,7,72.53,25.89,73.05,-10.46,57.02,1.89
2021,11,18,8,154.43,0.0,147.21,-6.92,37.08,2.99
2021,11,18,9,189.68,0.35,168.22,-3.87,27.05,4.95
2021,11,18,10,361.95,140.39,262.63,-1.83,24.03,6.54
2021,11,18,11,379.38,27.52,323.83,-0.58,22.76,8.1
2021,11,18,12,339.33,69.2,275.52,-0.17,22.75,9.1
2021,11,18,13,335.02,121.96,254.6,-0.46,23.6,9.38
2021,11,18,14,229.65,32.05,202.89,-1.18,25.04,9.01
2021,11,18,15,96.55,51.95,93.57,-2.3,26.94,8.12
2021,11,18,16,18.0,36.32,20.68,-4.36,32.29,5.96
2021,11,18,17,0.0,0.0,0.0,-6.99,47.13,3.59
2021,11,18,18,0.0,0.0,0.0,-8.03,51.32,3.28
2021,11,18,19,0.0,0.0,0.0,-8.97,52.45,3.12
2021,11,18,20,0.0,0.0,0.0,-9.58,50.47,3.0
2021,11,18,21,0.0,0.0,0.0,-9.78,47.11,2.66
2021,11,18,22,0.0,0.0,0.0,-10.33,46.47,2.62
